url,name,price,rating,number_of_reviews,asin,manufacturer,product_description,description
https://www.amazon.in/ADISA-Laptop-Backpack-Office-College/dp/B0BPVLXD53/ref=sr_1_50?crid=2M096C61O4MLT&keywords=bags&qid=1690055250&sprefix=ba%2Caps%2C283&sr=8-50,ADISA 32L Large Laptop Backpack Office Bag College Travel Back Pack with rain Cover (Grey),₹699,3.8,261, B0BPVLXD53, ADISA,No product description,"Material: Water Resistant Strong Polyester
Compartments: 2 with padding
Laptop Size: 15.6 inch and below
Dimensions: LxWxH - 11 x 6 x 18 inches
Reflector Logo / Adjustable Padded Shoulder Straps / 2 Bottle holders / Padded Top Handle / Rain Cover"
https://www.amazon.in/NORTH-ZONE-Lightweight-Backpacks-Stylish/dp/B0BL3S5NC1/ref=sr_1_51?crid=2M096C61O4MLT&keywords=bags&qid=1690055250&sprefix=ba%2Caps%2C283&sr=8-51,NORTH ZONE Lightweight school bags Backpacks for Boys Girls Stylish men and women Casual Travel Laptop Bag College office,₹598,3.9,828, B0BL3S5NC1, Northzone,"If you carry your laptop to and from work, then this laptop bag from Northzone will definitely make travelling easier. Compatibility This backpack can fit a 38.1 cm laptop comfortably. Compartments This bag has three spacious compartments to store the laptop, charger, external devices, and other accessories with ease. Pockets The two mesh pockets on either sides of this black and blue backpack allow you to store a water bottle, ID card and other knick-knacks, so you can access them easily.","COMPATIBLE WITH 15.6 INCH LAPTOP”: The Northzone Backpack fits up to 15.6 inch laptop. Dimensions: 34cm x 15cm x 45.5cm; Weight: 499g
HIGH QUALITY, DURABLE AND WATER REPELLANT FABRIC”: This backpack features in durable snow yarn polyester fabric and streamlined design with a padded interior to protect notebooks and important items
CONVENIENT TRAVEL"" Adjustable shoulder strap and padded laptop compartment together with a quilted back panel make it comfortable for all-day use
CONVENIENTLY PLACED PADDED LAPTOP COMPARTMENTS AND POCKETS: The padded interior helps protect notebooks and important items. Quick access zippered front pocket for added storage. A quilted back panel make it comfortable for all-day use.
HIGH QUALITY, CASUAL YET STYLISH DESIGN"": very attractive and perfect for school, travel and outdoor activities. The perfect backpack for those needing stylish all-day protection for their laptop."
https://www.amazon.in/HEROZ-Hammer-Durable-Travel-Laptop/dp/B07MGDFT9C/ref=sr_1_52?crid=2M096C61O4MLT&keywords=bags&qid=1690055250&sprefix=ba%2Caps%2C283&sr=8-52,HEROZ Hammer Unisex Nylon 45 L Travel Laptop Backpack Water Resistant Slim Durable Fits Up to 17.3 Inch Laptop Notebook (All) (Grey & Black),"₹1,359",4.2,"8,031",No ASIN,No manufacturer,No product description,"Warranty type: Manufacturer, 1 year domestic warranty<br> <br>
Special Features: Laptop Compartment; Pocket Description: Utility Pocket; Age Range Description: Adult; Closure Type: Zipper Snap; Pattern Name: Solid; Warranty Description: 1. Year Manufacturer Warranty; Strap Type: Chain; Compartment Description: Greater Than 17 Inches <br>
› See more product details"
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1NzcwMzM3MzczNDYwMDY3OjE2OTAwNTUyNTA6c3BfYnRmOjIwMDE4NTI3NDYzNTAxOjowOjo&url=%2FCasual-Backpack-Charging-Laptop-Compartment%2Fdp%2FB07J46KLFP%2Fref%3Dsr_1_53_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1690055250%26sprefix%3Dba%252Caps%252C283%26sr%3D8-53-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"Fur Jaden 15.6 Inch Laptop Backpack 25 LTR Bag for School, College and Office with USB Charging Port",₹479,3.9,"10,298", B07J46KLFP, Fur Jaden,No product description,"Grey Colour Backpack for Men for Stylish Office use as well as for Trendy College and School students. Huge compartment size that can fit upto a 15.6 inch Laptop with ease. Multiple pockets for other accessories and water bottle
Capacity: 25 liters; Weight: 500 grams; Dimensions: 30 cms x 20 cms x 42 cms (LxWxH)
The backpack features a sleek and ergonomic design with a balanced weight distribution through its straps. This makes this product a suitable alternative to bulky and unsightly backpacks. The compact design of this backpack helps you to rest it comfortably on your shoulders while accommodating all your essentials with ease.
USB Charging Point to Charge On the Go - With our attached charging dock, now charing on the go is easier than before. Important Note: We do not provide Free Portable Charger with the Bag
Warranty- 10 days No Question asked replacement guarantee from the date of delivery. 6 Month Manufacturer and Seller Warranty"
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1NzcwMzM3MzczNDYwMDY3OjE2OTAwNTUyNTA6c3BfYnRmOjIwMDE4ODIzNDQyNTAxOjowOjo&url=%2FFur-Jaden-Waterproof-Charging-BM30_Navy%2Fdp%2FB07G4G3NPD%2Fref%3Dsr_1_54_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1690055250%26sprefix%3Dba%252Caps%252C283%26sr%3D8-54-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,Fur Jaden Navy Casual Backpack with USB Charging Port and 15.6 Inch Laptop Pocket,₹629,3.9,"3,670", B07G4G3NPD, Fur Jaden,"Opt for this classy yet functional backpack for men, women, boys and Girls from Fur Jaden to stay ahead in the style game. This durable bag is sturdy, durable, and water resistant so that you can go from day to night. In addition, its many compartments keep all your belongings sorted so that you never have to lose track of anything. Fur Jaden backpacks are young, vibrant and fashionable accessories which are also a statement of sophistication. This backpack is high on aesthetics as well as on utility and functionality. The backpack sports a front pocket for having essentials at your disposal at all times. It also comes with one side pocket which can be used to store your waterbottle as well as your umbrella so that it is always handy when you need it most.","LARGE CAPACITY: Fur Jaden Brings to you this fancy and trendy backback which can be used as a school or college or office backpack with a huge compartment which comes with a Laptop Sleeve and can fit all laptops upto 15.6 Inch . Dimension of Backpack: 42 x30 x 15 cm (L x H x D)
Unisex Backpack: This shoulder backpack can be used by both Boys and Girls as its versatile colour stands out beautifully on both and adds a charm to the persona of the person carrying it.
DURABLE & COMFORTABLE: A Solid and Wearable school / college backpack with Exterior made from durable polyester fabric and interior has polyester lining.
The Shoulder straps are padded which helps to avoid shoulder pain and gives you a better feeling when carrying this daypack.
Warranty- 6 Month Manufacturer Warranty Against Manufacturing Defects"
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozMTcyOTY0ODU3MDE1OTM4OjE2OTAwNTUyNTc6c3BfYXRmX25leHQ6MzAwMDA2Nzk3NDUzMjMyOjowOjo&url=%2FWALKENT-Anti-Theft-Waterproof-College-Massova%2Fdp%2FB0C7KP9FN6%2Fref%3Dsr_1_49_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1690055257%26sprefix%3Dba%252Caps%252C283%26sr%3D8-49-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"WALKENT Waterproof Laptop Bag for Men with Side Bottle Pockets, Cushioned Straps & More P3","₹4,990",No rating,No reviews, B0C7KP9FN6, Walkent OEM,"WALKENT Waterproof Laptop Bag for Men with Side Bottle Pockets, Cushioned Straps & More P3","Hard shell top material that is waterproof and scratch-resistant, ensuring your belongings stay safe and dry
32 liters of capacity, with side bottle pockets, external USB and cushioned back panel for easy carry, making it perfect for office and college use
Anti-theft card and mobile pocket at the back for added security, perfect for commuting to work or school. Top that with built-in TSA lock to secure things inside the bag
Trolley strap for ease of travel, allowing you to attach the backpack to your luggage for hands-free transportation. Breathable and adjustable shoulder straps for a comfortable fit, even during long commutes or walks
Stylish and fashionable design that is perfect for both men and women, making it a versatile accessory for any outfit or occasion"
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozMTcyOTY0ODU3MDE1OTM4OjE2OTAwNTUyNTc6c3BfYXRmX25leHQ6MzAwMDA2ODIyMTI2NjMyOjowOjo&url=%2FWALKENT-Premium-Support-Pockets-Elprine%2Fdp%2FB0C7KP65DP%2Fref%3Dsr_1_50_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1690055257%26sprefix%3Dba%252Caps%252C283%26sr%3D8-50-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"WALKENT Waterproof Laptop Bag for Men with Side Bottle Pockets, Cushioned Straps & More P2","₹4,990",No rating,No reviews, B0C7KP65DP, Walkent OEM,"WALKENT Waterproof Laptop Bag for Men with Side Bottle Pockets, Cushioned Straps & More P2","Stay stylish and organized with the WALKENT ELRPINE Laptop Backpack - designed with a bold and fashionable front design that's sure to turn heads
Made with waterproof and scratch-resistant polyester material, this backpack is built to last and keep your belongings safe and dry
With cushioned shoulder straps and front chest straps for easy load distribution, the WALKENT ELRPINE backpack is as comfortable as it is stylish
Keep your water bottle close at hand with convenient side bottle pockets, and stay organized with front utility pockets and a hidden waterproof zipper
This premium backpack has a generous capacity of 28 liters and can hold all your essentials, making it the perfect choice for office or college use"
https://www.amazon.in/Red-Lemon-Backpack-Accessories-Organiser/dp/B0C2KRH268/ref=sr_1_51?crid=2M096C61O4MLT&keywords=bags&qid=1690055257&sprefix=ba%2Caps%2C283&sr=8-51,"Red Lemon Swiss Cut Design 15.6 Inch Smart Laptop Backpack Bag With USB Charging Port, Anti Theft Pocket and Accessories Organiser for Men Women Boys Girls","₹1,799",4.4,"1,053", B0C2KRH268,No manufacturer,No product description,"PREMIUM MATERIAL: This multifunctional bag is made of quality Water Repellent polyester material in black color to protect your goods from water. For the inner lining, soft feel premium polyester is used. The hardware such as strengthened hooks, zippers and buckles used are wear resistant, smooth, and durable.
LARGE CAPACITY : Comes with 2 compartments with one separate cushioned laptop sleeve to hold 15. 6 inch Laptop. Additional front zipper pockets with an organiser to store magazine, pens, key,music, cosmetic, pen, charger, powerbank, cable etc. Side pockets for water bottles,umbrella. Back hidden anti theft pocket can hold your wallet,phone,etc
TROLLEY STRAP & CONVENIENCE : The insertible pull rod box design allows the bag to slide over the luggage handle for easy mobility during traveling. Comfortable airflow back ergonomics design with soft padding, gives you maximum back support. Breathable and adjustable shoulder straps relieve the stress of shoulder. Foam padded top handle for a long time carry on.
ONE YEAR WARRANTY: 1-year warranty on this bag against any manufacturing defects. Just keep your documents safe. Contact Red Lemon for any issues regarding the product and a resolution will be provided."
https://www.amazon.in/BEAUTY-GIRLS-HOTSHOT-School-1565/dp/B0BFXCHQZ5/ref=sr_1_52?crid=2M096C61O4MLT&keywords=bags&qid=1690055257&sprefix=ba%2Caps%2C283&sr=8-52,"BEAUTY GIRLS By HOTSHOT Girls School Bag (15ltr , Navy Blue, 1565)",₹499,3.7,271, B0BFXCHQZ5, SHRI SALASAR ENTERPRISES,No product description,"Care Instructions: Hand Wash Only
Brand Name:- Beauty Girl Volume: 15 Liters ; Product Dimensions (L x W x H): 12 Inch x 5Inch x 15 Inch, Product Weight 299 grams <br>
ADJUSTABLE & PADDED STRAP:- 15 cm Padded & Adjustable Shoulder Handle strap For Comfortable & Effortless Carry <br>
MATERIAL & QUALITY:-Made from premium water resistant Polyester, Nylon, Plastic, Fabric provide strengthen and long-lasting performance; PADDED BACK STRAPS : Backside Honeycomb padded structure which helps you travelling comfortably all day long, <br>
Style Name: Daypack Backpacks; Age Range Description: Adult; Closure Type: Zipper; Pattern Name: Solid; Special Features: Expandable; Warranty Description: 1 Year; Compartment Description: Not Laptop Compatible <br>
Strap Type: Shoulder Strap; Style Name: Casual; Special Features: Waterproof; Water Resistance Level: Waterproof <br>"
https://www.amazon.in/Waterproof-Backpack-Students-adjustable-Compartment/dp/B09V5HRYR7/ref=sr_1_53?crid=2M096C61O4MLT&keywords=bags&qid=1690055257&sprefix=ba%2Caps%2C283&sr=8-53,CAPRIFF 32 L Casual Waterproof Laptop Bag/Backpack for Men Boys & Girls For Office School College Teens & Students with Rain Cover With adjustable Strap With 2 Compartment,₹699,3.8,"3,100", B09V5HRYR7, Capriff,"Teal in color so that it does not catch dust easily || A SECRET POCKET at bottom || Designed For Comfort- back padded and padded strap for more comfort || made from heavy quality nylon and polyester || best quality zip and chain used || It is fully waterproof to protect your books laptop from rain || best quality material used to design its inside structure || a fully paddded laptop sleeve that fit to all sizes and companies of laptop like HP , Dell , Asus , Lenovo , mi etc","Care Instructions: Hand Wash Only
It is sample in look but is very comfortable and it of high quality || ALL MATERIAL USED ARE MADE IN INDIA || Can be used as a laptop bag , school bag , casual backpack , college bag , backpack , bags , bagpack etc<br> <br>
Capacity: 35Litres; Quality: best quality as it is perfectly designed and made from high quality lightweight nylon and double dotted waterproof polyester.<br> <br>
This backpack is made to used for boys, girls, men, women and kids. This bag is very good for boys and girls of age because it has enough space to carry all books and accessories and it is very comfortable and stylish.<br> <br>
Two Main Compartment And One Extra Compartment Offers Space For Magazines, Notepad,Other Laptop Accessories, Stationery items || Eco-friendly, Durable, Lightweight, Flexible And Star Water-Resistant Material Helps To Keep The Interior Dry with a high quality material that keep Dust away.; Adjustable Padded Shoulder straps / 2 Bottle holders / Padded Top-handle / Reflector Logo<br>; Age Range Description: Adult; Compartment Description: Greater Than 17 Inches; Closure Type: Zipper<br> <br>
Special Features: Magazine Holder; Pattern Name: Solid <br>"
